fid,mylevel,plz_name,plz_code,krs_code,lan_name,lan_code,krs_name,ZIP_3,CatchArea,ClassArea,Percentage,Joined lay,ZIP3_ID,CatchArea3,ClassArea3
154,1,Diemelsee,"34519","06635",Hessen,"06",Landkreis Waldeck-Frankenberg,"345",121400503.696739,2860769.97104196,2.35647290079473,"345",408,201842233.1,6931102.02540863
155,1,Neulingen,"75245","08236",Baden-Württemberg,"08",Landkreis Enzkreis,"752",22420434.7247571,2026585.201746,9.03900939756622,"752",1124,180876690.2,21008069.9811798
156,1,Lichtenfels,"35104","06635",Hessen,"06",Landkreis Waldeck-Frankenberg,"351",96634677.7097244,2182688.87065885,2.2587014541667,"351",585,96688002.27,2182688.87065885
157,1,Rockenberg,"35519","06440",Hessen,"06",Landkreis Wetteraukreis,"355",15982136.9448062,1555370.18870001,9.73192880320965,"355",575,154043205.7,14888342.1979111
158,1,Paderborn,"33102","05774",Nordrhein-Westfalen,"05",Kreis Paderborn,"331",10925692.3955554,8619615.6918916,78.8930841160975,"331",511,1317145094,115968782.586982
159,1,Frankfurt am Main,"60388","06412",Hessen,"06",Kreisfreie Stadt Frankfurt am Main,"603",14116252.2146347,4384573.04042678,31.0604611887082,"603",62,56734318.02,34118033.3634348
160,1,Haigerloch,"72401","08417",Baden-Württemberg,"08",Landkreis Zollernalbkreis,"724",76405629.285942,5896431.96879692,7.71727426879765,"724",72,592682750,52923947.8514804
161,1,Bremen,"28217","04011",Bremen,"04",Kreisfreie Stadt Bremen,"282",5526730.35890273,4559327.59915338,82.4959298368698,"282",902,77448967.84,52214684.3919837
162,1,Neckargemünd,"69151","08226",Baden-Württemberg,"08",Landkreis Rhein-Neckar-Kreis,"691",26209184.1721571,4064342.9655259,15.5073234589407,"691",187,166182620.4,35583799.204683
163,1,Mötzingen,"71159","08115",Baden-Württemberg,"08",Landkreis Böblingen,"711",8134894.35753662,1552184.44057533,19.0805728059308,"711",125,66950887,7918678.15789716
164,1,Friolzheim,"71292","08236",Baden-Württemberg,"08",Landkreis Enzkreis,"712",8531674.13301044,1157922.78782476,13.5720465851429,"712",124,252403459.3,37769846.6755365
165,1,Rabenau,"35466","06531",Hessen,"06",Landkreis Gießen,"354",43393930.9397985,2237182.01203883,5.15551821092799,"354",576,596362042,63276529.9584067
166,1,Bremen,"28207","04011",Bremen,"04",Kreisfreie Stadt Bremen,"282",2844296.4179586,2233299.96817956,78.5185381551208,"282",902,77448967.84,52214684.3919837
167,1,Hildrizhausen,"71157","08115",Baden-Württemberg,"08",Landkreis Böblingen,"711",12213156.6800075,723001.380442643,5.91985675272772,"711",126,137120292.2,16568007.094327
168,1,Erbach,"64711","06437",Hessen,"06",Landkreis Odenwaldkreis,"647",61596525.7629206,4571155.62360141,7.42112573231057,"647",1099,529396538.3,29051784.3245252
169,1,Albstadt,"72461","08417",Baden-Württemberg,"08",Landkreis Zollernalbkreis,"724",54272288.4878926,7648754.44745047,14.0932963406487,"724",72,592682750,52923947.8514804
170,1,Limeshain,"63694","06440",Hessen,"06",Landkreis Wetteraukreis,"636",12647662.452753,1865317.16485211,14.7483155232854,"636",1161,1067825921,64487790.3484616
171,1,Blomberg,"32825","05766",Nordrhein-Westfalen,"05",Kreis Lippe,"328",98742658.4631218,7062783.56073364,7.15271765077242,"328",646,324677558.7,26942395.8281126
172,1,Bückeburg,"31675","03257",Niedersachsen,"03",Landkreis Schaumburg,"316",69714766.8406604,10854071.687425,15.5692576756844,"316",675,208957226.2,35047149.8835092
173,1,Willebadessen,"34439","05762",Nordrhein-Westfalen,"05",Kreis Höxter,"344",128411939.150456,3844592.26004687,2.9939523423459,"344",409,1246603268,67979530.6560696
174,1,Stetten am kalten Markt,"72510","08437",Baden-Württemberg,"08",Landkreis Sigmaringen,"725",56446643.998406,3680098.22800468,6.51960500629339,"725",71,56485381.53,3680098.22800468
175,1,Ronneburg,"63549","06435",Hessen,"06",Landkreis Main-Kinzig-Kreis,"635",14248544.5205805,1173310.44221939,8.23459856215255,"635",1163,380338666.9,45790230.9324686
176,1,Langwedel,"27299","03361",Niedersachsen,"03",Landkreis Verden,"272",76397048.2990155,7029845.2614142,9.20172365023793,"272",927,148265997.7,19661949.8573979
177,1,Sigmaringen,"72488","08437",Baden-Württemberg,"08",Landkreis Sigmaringen,"724",92822250.1321695,7430629.3067174,8.00522428204115,"724",72,592682750,52923947.8514804
178,1,Owingen,"88696","08435",Baden-Württemberg,"08",Landkreis Bodenseekreis,"886",36720350.3897452,1350312.11951272,3.67728549749847,"886",1064,622752909.8,31785747.6583297
179,1,Reutlingen,"72770","08415",Baden-Württemberg,"08",Landkreis Reutlingen,"727",36973529.60523,7107463.92987179,19.2231144977471,"727",66,87197660.09,19869320.934457
180,1,Asperg,"71679","08118",Baden-Württemberg,"08",Landkreis Ludwigsburg,"716",5809544.27875498,2967996.38252238,51.0882823180485,"716",116,95145725.24,31643020.9997941
181,1,Stuttgart,"70437","08111",Baden-Württemberg,"08",Stadtkreis Stuttgart,"704",5677538.88050209,3385536.92950924,59.6303609850373,"704",9,35407267.9,18006561.0892767
182,1,Stuttgart,"70186","08111",Baden-Württemberg,"08",Stadtkreis Stuttgart,"701",2906378.94038442,1277849.75621892,43.9670732010571,"701",11,47548157.93,25240482.3637889
183,1,"Schöllkrippen, Blankenbach","63825","09671",Bayern,"09",Landkreis Aschaffenburg,"638",57240232.393845,3604009.25599386,6.29628690393192,"638",1156,595569013,39898865.0488523
184,1,Heilbronn,"74072","08121",Baden-Württemberg,"08",Stadtkreis Heilbronn,"740",2687630.5123719,2386599.56624581,88.7993924484646,"740",942,100385801.8,29758077.767759
185,1,Stuttgart,"70378","08111",Baden-Württemberg,"08",Stadtkreis Stuttgart,"703",9190243.95090092,3473124.32609453,37.7914269158662,"703",10,48129336.56,22958782.4303049
186,1,Schrecksbach,"34637","06634",Hessen,"06",Landkreis Schwalm-Eder-Kreis,"346",36567374.1403063,1649815.55932999,4.51171460384267,"346",406,520123732.4,24558293.9223082
187,1,Lautertal,"36369","06535",Hessen,"06",Landkreis Vogelsbergkreis,"363",52662819.7607245,1332650.5309626,2.53053394599368,"363",559,1271855234,51162522.3683841
188,1,Höxter,"37671","05762",Nordrhein-Westfalen,"05",Kreis Höxter,"376",158157072.845133,14164992.9417902,8.95628168059261,"376",631,865622178.9,56687557.0581629
189,1,Esslingen am Neckar,"73734","08116",Baden-Württemberg,"08",Landkreis Esslingen,"737",7915401.47842384,3511196.07638107,44.3590396008598,"737",1038,117956391.5,35001345.3235741
190,1,Heigenbrücken,"63869","09671",Bayern,"09",Landkreis Aschaffenburg,"638",8424397.65459563,908300.151840823,10.7817815478515,"638",1156,595569013,39898865.0488523
191,1,Neuffen,"72639","08116",Baden-Württemberg,"08",Landkreis Esslingen,"726",17557764.6427587,1605543.37067072,9.14434954185861,"726",67,174055512.2,30593341.0415373
192,1,Hammah,"21714","03359",Niedersachsen,"03",Landkreis Stade,"217",29390744.7326712,1574064.10521516,5.35564552559774,"217",525,1304278699,55609930.0209691
193,1,Harsefeld,"21698","03359",Niedersachsen,"03",Landkreis Stade,"216",103465933.843984,7847570.67127138,7.5846903224251,"216",528,463014898.6,47700310.3910175
194,1,Eichenzell,"36124","06631",Hessen,"06",Landkreis Fulda,"361",53055765.6927329,6147922.15600158,11.5876607862125,"361",561,1310527584,59934418.0486743
195,1,Dörzbach,"74677","08126",Baden-Württemberg,"08",Landkreis Hohenlohekreis,"746",32330099.9355212,1222896.38778374,3.78253203739757,"746",968,604335217.5,37530918.5692068
196,1,Hemmingen,"30966","03241",Niedersachsen,"03",Landkreis Region Hannover,"309",31875134.9950368,6321979.17046075,19.8335761446818,"309",597,287860661.8,39784317.4364295
197,1,Nordstemmen,"31171","03254",Niedersachsen,"03",Landkreis Hildesheim,"311",60044122.1106892,6516952.51049526,10.8536061173174,"311",662,792510488.3,88285466.2133054
198,1,Ulsnis,"24897","01059",Schleswig-Holstein,"01",Kreis Schleswig-Flensburg,"248",19773838.9510034,282048.989201667,1.42637446325188,"248",531,1148390467,60520781.0161093
199,1,Sarstedt,"31157","03254",Niedersachsen,"03",Landkreis Hildesheim,"311",43082591.838972,7973570.50404702,18.5076388483068,"311",662,792510488.3,88285466.2133054
200,1,Borstel-Hohenraden,"25494","01056",Schleswig-Holstein,"01",Kreis Pinneberg,"254",14968111.272213,1021090.65742203,6.82177356148863,"254",848,361532416.2,67608922.6737192
201,1,Hergatz,"88145","09776",Bayern,"09",Landkreis Lindau (Bodensee),"881",35366615.9269545,783467.117041692,2.21527306615892,"881",1080,336420927.2,21747240.7824044
202,1,Kißlegg,"88353","08436",Baden-Württemberg,"08",Landkreis Ravensburg,"883",92447709.5819827,2698137.59629234,2.91855537415952,"883",1074,579830502.6,27892530.3584936
203,1,Meißner,"37290","06636",Hessen,"06",Landkreis Werra-Meißner-Kreis,"372",44648896.3932271,2181816.13346482,4.88660708262384,"372",636,875893325.1,43723965.1502279
204,1,Giebelstadt,"97232","09679",Bayern,"09",Landkreis Würzburg,"972",47994539.8488678,4559456.11809353,9.49994756164139,"972",1020,1189936098,72328599.7653266
205,1,Oberreute,"88179","09776",Bayern,"09",Landkreis Lindau (Bodensee),"881",13519930.294502,591414.100776755,4.37438720388416,"881",1080,336420927.2,21747240.7824044
206,1,Westerstetten,"89198","08425",Baden-Württemberg,"08",Landkreis Alb-Donau-Kreis,"891",13091683.7497775,861600.006285641,6.58127726542651,"891",332,711858808.2,49319623.4032581
207,1,Bordesholm,"24582","01058",Schleswig-Holstein,"01",Kreis Rendsburg-Eckernförde,"245",60010226.2958754,5588910.96813381,9.31326427695532,"245",543,115041034.1,10705263.5347596
208,1,Steinheim am Albuch,"89555","08135",Baden-Württemberg,"08",Landkreis Heidenheim,"895",75867921.4696885,3632180.2611253,4.78750464064903,"895",320,583574702.3,50861439.0345649
209,1,Eibelstadt,"97246","09679",Bayern,"09",Landkreis Würzburg,"972",7069284.08037611,1234704.60971611,17.4657659202517,"972",1020,1189936098,72328599.7653266
210,1,Hamburg,"20095","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"200",759743.448801019,686256.628273076,90.3274163608893,"200",623,4327609.886,3748020.9003222
211,1,Bockenem,"31167","03254",Niedersachsen,"03",Landkreis Hildesheim,"311",110626272.213013,5105552.51484206,4.61513563885732,"311",662,792510488.3,88285466.2133054
212,1,Gerstungen,"99834","16063",Thüringen,"16",Landkreis Wartburgkreis,"998",77480834.0134116,3667026.68451719,4.7328177751448,"998",1169,1405822119,108350538.006159
213,1,Hamburg,"22305","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"223",1785470.12311199,1777722.38938383,99.5660675791847,"223",400,103281282.8,54177844.3981459
214,1,Hamburg,"22175","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"221",4337095.65933571,3452244.708311,79.5980762121294,"221",404,34773883.09,24424922.845603
215,1,Uffenheim,"97215","09575",Bayern,"09",Landkreis Neustadt a.d. Aisch-Bad Windsheim,"972",126236413.830872,4135313.5360296,3.27584839471912,"972",1020,1189936098,72328599.7653266
216,1,Kiel,"24116","01002",Schleswig-Holstein,"01",Kreisfreie Stadt Kiel,"241",2477737.10859669,1874929.05648583,75.6710245804783,"241",557,115086300.9,51070718.2973754
217,1,Hamburg,"22115","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"221",3517922.73127082,2248870.81446279,63.9261003225732,"221",403,21259127.1,12473073.1647505
218,1,Hamburg,"22143","02000",Hamburg,"02",Kreisfreie Stadt Hamburg,"221",6158194.0363371,3623814.47486345,58.845409116386,"221",404,34773883.09,24424922.845603
219,1,Bröckel,"29356","03351",Niedersachsen,"03",Landkreis Celle,"293",16393898.2730646,1078172.32182946,6.57666836691868,"293",727,2146506188,104751743.846594
220,1,Creuzburg,"99831","16063",Thüringen,"16",Landkreis Wartburgkreis,"998",36115173.8040759,1593389.60334013,4.4119671470619,"998",1169,1405822119,108350538.006159
221,1,Schönkirchen,"24232","01057",Schleswig-Holstein,"01",Kreis Plön,"242",37792347.8515736,2516744.88566052,6.65940336796441,"242",550,530322673.3,34973478.2125703
222,1,Hermaringen,"89568","08135",Baden-Württemberg,"08",Landkreis Heidenheim,"895",14798997.2916449,1161443.51824436,7.84812305425638,"895",320,583574702.3,50861439.0345649
223,1,Vögelsen,"21360","03355",Niedersachsen,"03",Landkreis Lüneburg,"213",8270447.22988009,1169538.7057253,14.141178502414,"213",478,962926891.2,77279551.8291733
224,1,Deutsch Evern,"21407","03355",Niedersachsen,"03",Landkreis Lüneburg,"214",11303413.9534106,2062526.25265964,18.2469319549012,"214",471,84847736.58,7047509.12013008
225,1,Gifhorn,"38518","03151",Niedersachsen,"03",Landkreis Gifhorn,"385",101994324.751501,18624934.9340907,18.2607561542943,"385",613,570551549.8,52886709.8464084
226,1,Braunschweig,"38120","03101",Niedersachsen,"03",Kreisfreie Stadt Braunschweig,"381",11522759.1127372,3932945.46911931,34.1319768177038,"381",618,698767036.9,110054673.208472
227,1,Drei Gleichen,"99869","16067",Thüringen,"16",Landkreis Gotha,"998",281395039.651978,14400761.2608901,5.11763152566603,"998",1169,1405822119,108350538.006159
228,1,Scheyern,"85298","09186",Bayern,"09",Landkreis Pfaffenhofen a.d. Ilm,"852",38324443.3839686,2038288.20545738,5.31850700357466,"852",1004,876345930.5,62865035.3192646
229,1,Sengenthal,"92369","09373",Bayern,"09",Landkreis Neumarkt i.d. OPf.,"923",28559297.3163135,2330306.57750577,8.15953751136119,"923",851,1310682840,59901257.2228416
230,1,Steinwiesen,"96349","09476",Bayern,"09",Landkreis Kronach,"963",62214925.6108162,1592917.26202339,2.5603458436772,"963",56,583080702.9,31530643.4846555
231,1,München,"81243","09162",Bayern,"09",Kreisfreie Stadt München,"812",3919455.07575183,3547203.20249826,90.5024584780536,"812",44,49187293.53,23326741.9945905
232,1,Karlsfeld,"85757","09174",Bayern,"09",Landkreis Dachau,"857",15539131.5996846,3775484.72646933,24.2966262448409,"857",1050,15560395.77,3775484.72646933
233,1,"Klostermansfeld, Benndorf","06308","15087",Sachsen-Anhalt,"15",Landkreis Mansfeld-Südharz,"063",14679498.0480729,2781824.50177595,18.9504061560276,"063",688,403435710.4,36382439.0510908
234,1,Alfeld,"91236","09574",Bayern,"09",Landkreis Nürnberger Land,"912",17912815.7057901,327150.918816503,1.82635116773269,"912",897,1047250021,47642142.7778065
235,1,Großmehring,"85098","09176",Bayern,"09",Landkreis Eichstätt,"850",47465105.9702558,4023449.03119307,8.47664605176354,"850",1009,378540890.6,74201124.0767445
236,1,München,"81477","09162",Bayern,"09",Kreisfreie Stadt München,"814",3186380.17591587,2529268.46904739,79.3774857176419,"814",42,13428083.24,10743993.1882026
237,1,Magdeburg,"39110","15003",Sachsen-Anhalt,"15",Kreisfreie Stadt Magdeburg,"391",13836549.7461874,4799925.02827844,34.690187339521,"391",713,529459072.9,97717464.4898101
238,1,Barleben,"39179","15083",Sachsen-Anhalt,"15",Landkreis Börde,"391",28535005.1212927,6257767.54118981,21.9301433961205,"391",713,529459072.9,97717464.4898101
239,1,München,"80804","09162",Bayern,"09",Kreisfreie Stadt München,"808",1669344.93693058,1310640.05759983,78.5122372617433,"808",815,18457695.59,12173272.2865075
240,1,Reichersbeuern,"83677","09173",Bayern,"09",Landkreis Bad Tölz-Wolfratshausen,"836",22929706.5798279,1231402.91105695,5.37033872095104,"836",129,1039103191,28919704.4364788
241,1,Painten,"93351","09273",Bayern,"09",Landkreis Kelheim,"933",36737318.6646362,1330476.49171774,3.62159389982501,"933",51,869985347.3,44526220.6018068
242,1,Parsdorf/Hergolding,"85599","09175",Bayern,"09",Landkreis Ebersberg,"855",8829510.59305591,1048631.46364513,11.8764392725214,"855",1057,182299196.9,20738026.222528
243,1,Sparneck,"95234","09475",Bayern,"09",Landkreis Hof,"952",16367926.9432104,769972.951009028,4.70415681644046,"952",92,231881669.7,11857098.9608464
244,1,Hörgertshausen,"85413","09178",Bayern,"09",Landkreis Freising,"854",21421720.2300526,509298.278033442,2.37748543330776,"854",1060,726089648.6,42360464.0548734
245,1,"Legde/Quitzöbel, Bad Wilsnack","19336","12070",Brandenburg,"12",Landkreis Prignitz,"193",121720791.502198,2890889.13731639,2.37501670966722,"193",764,323610518.8,6299101.48168524
246,1,"Münchenbernsdorf, Schwarzbach, Bocka","07589","16076",Thüringen,"16",Landkreis Greiz,"075",48982190.4304001,2386761.18935633,4.87271224170289,"075",745,398576933.4,54152312.8385318
247,1,Bleicherode,"99752","16062",Thüringen,"16",Landkreis Nordhausen,"997",69721649.7840234,5740968.0082428,8.234125305449,"997",1170,1377132091,77079225.1530206
248,1,Wolfenbüttel,"38300","03158",Niedersachsen,"03",Landkreis Wolfenbüttel,"383",10186272.3677341,4232996.04510962,41.5558890661318,"383",615,328536675,30854561.6955298
249,1,Oettingen i. Bay.,"86732","09779",Bayern,"09",Landkreis Donau-Ries,"867",34255063.6271436,2676244.21504498,7.81269666924318,"867",982,514494196.5,29758182.8231003
250,1,Mönchsdeggingen,"86751","09779",Bayern,"09",Landkreis Donau-Ries,"867",32040302.3127523,544845.082994693,1.70049919528331,"867",982,514494196.5,29758182.8231003
251,1,Themar,"98660","16069",Thüringen,"16",Landkreis Hildburghausen,"986",74893900.0259608,3008593.35977857,4.017140726729,"986",1016,1386506296,58746600.0609099
252,1,Lüder,"29394","03360",Niedersachsen,"03",Landkreis Uelzen,"293",56132611.482063,761030.388857762,1.35577228417557,"293",727,2146506188,104751743.846594
253,1,Ettringen,"86833","09778",Bayern,"09",Landkreis Unterallgäu,"868",41403515.0507258,2307707.05128734,5.5736983887963,"868",981,755499929.6,62384796.4004038
254,1,Ebelsbach,"97500","09674",Bayern,"09",Landkreis Haßberge,"975",25742070.6671122,1630291.45182236,6.33317914826953,"975",1091,25780856.69,1630291.45182236
255,1,"Luisenthal, Ohrdruf, Wolfis","99885","16067",Thüringen,"16",Landkreis Gotha,"998",101413662.648903,6695034.8986973,6.60170900431407,"998",1169,1405822119,108350538.006159
256,1,Amberg,"86854","09778",Bayern,"09",Landkreis Unterallgäu,"868",10959309.9987418,1634102.81271857,14.9106359150912,"868",981,755499929.6,62384796.4004038
257,1,Weyhausen,"38554","03151",Niedersachsen,"03",Landkreis Gifhorn,"385",7977209.72733012,1322927.56399634,16.5838383246207,"385",613,570551549.8,52886709.8464084
258,1,Timmendorfer Strand,"23669","01055",Schleswig-Holstein,"01",Kreis Ostholstein,"236",21794661.7312895,3909863.64042175,17.9395472553196,"236",568,358979403.3,34328616.8423483
259,1,Mertingen,"86690","09779",Bayern,"09",Landkreis Donau-Ries,"866",38413867.4805627,2730683.76209334,7.10858848949552,"866",988,1428545179,95520813.3027393
260,1,Jerxheim,"38381","03154",Niedersachsen,"03",Landkreis Helmstedt,"383",17539073.715552,612719.919704983,3.4934565510246,"383",616,339322520.7,33974873.2897643
261,1,Bamberg,"96047","09461",Bayern,"09",Kreisfreie Stadt Bamberg,"960",2774299.50094576,1885444.29158308,67.9610939965324,"960",59,54634248.18,24569608.4814574
262,1,Rohr,"91189","09576",Bayern,"09",Landkreis Roth,"911",48225947.8932246,996251.759022424,2.06580026426477,"911",899,48280471.33,996251.759022424
263,1,Pleinfeld,"91785","09577",Bayern,"09",Landkreis Weißenburg-Gunzenhausen,"917",71419423.1641133,3209374.2561934,4.49369949238969,"917",878,1212171070,56800295.8790461
264,1,Augsburg,"86150","09761",Bayern,"09",Kreisfreie Stadt Augsburg,"861",1909468.23500746,1837448.90727806,96.2283044876565,"861",953,148775283.9,58136992.614046
265,1,Hallerndorf,"91352","09474",Bayern,"09",Landkreis Forchheim,"913",41363605.5597286,2140464.85025212,5.17475404111307,"913",895,802332037.5,47956046.5532962
